cnpj;data_referencia;empresa;codigo_cvm;escala;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2;Passivo Total;1899340511.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.01;Passivos Financeiros Avaliados ao Valor Justo através do Resultado;2053161.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.02;Passivos Financeiros ao Custo Amortizado;1679166834.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.02.01;Depósitos;671269541.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.02.02;Captações no Mercado Aberto;621836755.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.02.03;Recursos Mercado Interfinanceiro;26167697.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.02.04;Outras Captações;359892841.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.02.04.01;Obrigações por emissão de títulos e valores mobiliários e outras obrigações;292677975.0;N;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.02.04.02;Outros passivos financeiros;67214866.0;N;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.03;Provisões;19488820.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.03.01;Provisões trabalhistas, fiscais e cíveis;16726539.0;N;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.03.02;Provisões para perdas esperadas com garantias prestadas e compromissos de empréstimos;2762281.0;N;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.04;Passivos Fiscais;12197350.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.05;Outros Passivos;40324113.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.06;Passivos sobre Ativos Não Correntes a Venda e Descontinuados;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.06.01;Passivos sobre Ativos Não Correntes a Venda;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.06.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07;Patrimônio Líquido Consolidado;146110233.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01;Patrimônio Líquido Atribuído ao Controlador;142751482.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.01;Capital Social Realizado;98100023.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.02;Reservas de Capital;6350720.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.02.01;Ágio na Emissão de Ações;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.02.02;Reserva Especial de Ágio na Incorporação;6627633.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.02.03;Alienação de Bônus de Subscrição;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.02.04;Opções Outorgadas;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.02.05;Ações em Tesouraria;-276913.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.03;Reservas de Reavaliação;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04;Reservas de Lucros;51180290.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04.01;Reserva Legal;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04.02;Reserva Estatutária;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04.03;Reserva para Contingências;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04.04;Reserva de Lucros a Realizar;51180290.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04.05;Reserva de Retenção de Lucros;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04.07;Reserva de Incentivos Fiscais;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04.08;Dividendo Adicional Proposto;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.04.09;Ações em Tesouraria;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.05;Lucros/Prejuízos Acumulados;-4817560.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.06;Ajustes de Avaliação Patrimonial;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.07;Ajustes Acumulados de Conversão;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.01.08;Outros Resultados Abrangentes;-8061991.0;S;Financeiro;Estatal
00.000.000/0001-91;2021-12-31;BCO BRASIL S.A.;1023;MIL;2021-12-31;2.07.02;Patrimônio Líquido Atribuído aos Não Controladores;3358751.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2;Passivo Total;31751760.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.01;Passivos Financeiros Avaliados ao Valor Justo através do Resultado;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.02;Passivos Financeiros ao Custo Amortizado;25586460.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.02.01;Depósitos;19035428.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.02.02;Captações no Mercado Aberto;1335234.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.02.03;Recursos Mercado Interfinanceiro;597466.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.02.04;Outras Captações;4618332.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.03;Provisões;686843.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.04;Passivos Fiscais;426020.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.05;Outros Passivos;2562769.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.06;Passivos sobre Ativos Não Correntes a Venda e Descontinuados;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.06.01;Passivos sobre Ativos Não Correntes a Venda;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.06.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.07;Patrimônio Líquido Consolidado;2489668.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.07.01;Patrimônio Líquido Atribuído ao Controlador;2489668.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.07.01.01;Capital Social Realizado;1466322.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.07.01.02;Reservas de Capital;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2021-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2021-12-31;2.07.01.02.01;Ágio na Emissão de Ações;0.0;S;Financeiro;Estatal
