cnpj;data_referencia;empresa;codigo_cvm;escala;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.000/0001-91;2016-12-31;BCO BRASIL S.A.;1023;MIL;2016-12-31;2.08.08;Outros Resultados Abrangentes;-17609319.0;S;Financeiro;Estatal
00.000.000/0001-91;2016-12-31;BCO BRASIL S.A.;1023;MIL;2016-12-31;2.08.09;Participação dos Acionistas Não Controladores;3700453.0;S;Financeiro;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2;Passivo Total;170499429.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01;Passivo Circulante;31138510.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.01;Obrigações Sociais e Trabalhistas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.01.01;Obrigações Sociais;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.01.02;Obrigações Trabalhistas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.02;Fornecedores;9659301.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.02.01;Fornecedores Nacionais;9429185.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.02.02;Fornecedores Estrangeiros;230116.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.03;Obrigações Fiscais;1942937.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.03.01;Obrigações Fiscais Federais;1942937.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;1336089.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.03.01.02;Imposto de renda e contribuição social;606848.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.03.02;Obrigações Fiscais Estaduais;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.03.03;Obrigações Fiscais Municipais;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.04;Empréstimos e Financiamentos;5982651.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.04.01;Empréstimos e Financiamentos;5833547.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.04.01.01;Em Moeda Nacional;4781383.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.04.01.02;Em Moeda Estrangeira;1052164.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.04.02;Debêntures;12442.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.04.03;Financiamento por Arrendamento Financeiro;136662.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05;Outras Obrigações;7295133.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.01;Passivos com Partes Relacionadas;1093678.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.01.01;Débitos com Coligadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.01.03;Débitos com Controladores;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;1093678.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02;Outros;6201455.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;462891.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.04;Empréstimo compulsório;48193.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.05;Adiantamento de clientes;620781.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.06;Conta de consumo de combustível;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.07;Obrigações de ressarcimento;1167503.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.08;Previdência complementar;107571.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.09;Encargos Setoriais;647201.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.10;Concessões a pagar UPB;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.11;Instrumentos financeiros derivativos;6946.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.12;Passivo financeiro - Concessões de Serviços Públicos;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.13;Créditos do Tesouro Nacional;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.14;Obrigações estimadas;1188149.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.05.02.15;Diversos;1952220.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06;Provisões;1083475.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.01.01;Provisões Fiscais;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.01.04;Provisões Cíveis;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.02;Outras Provisões;1083475.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.02.01;Provisões para Garantias;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.06.02.04;Provisões para contingências;1083475.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;5175013.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;5175013.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.07.01.01;Passivos associados a ativos mantidos para venda;5175013.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02;Passivo Não Circulante;95295992.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.01;Empréstimos e Financiamentos;41008656.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.01.01;Empréstimos e Financiamentos;39786881.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.01.01.01;Em Moeda Nacional;28747190.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.01.01.02;Em Moeda Estrangeira;11039691.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.01.02;Debêntures;188933.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.01.03;Financiamento por Arrendamento Financeiro;1032842.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02;Outras Obrigações;24964886.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.01.01;Débitos com Coligadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.01.03;Débitos com Controladores;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02;Outros;24964886.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;3310409.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.03;Empréstimo compulsório;460940.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.04;Remuneração aos acionistas;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.05;Conta de consumo de combustível  - CCC;482179.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.06;Benefício Pós Emprego;2368077.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.07;Adiantamento de clientes;592215.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.08;Concessões a pagar - Uso do Bem Público;63337.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.09;Instrumentos financeiros derivativos;43685.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.10;Incentivos ao desligamento de pessoal;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.11;Fornecedor;9782820.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.12;Obrigações de ressarcimento;1516313.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.13;Encargos Setoriais;615253.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.14;Contratos onerosos;2659305.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.15;Obrigação para desmobilização de ativos;1402470.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.16;Créditos do Tesouro Nacional;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.02.02.17;Outros;1667883.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.03;Tributos Diferidos;9365486.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;9365486.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.03.01.01;Tributos a recolher;1059880.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.03.01.02;Imposto de renda e contribuição social;8305606.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04;Provisões;19956964.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.01.01;Provisões Fiscais;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.01.04;Provisões Cíveis;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.02;Outras Provisões;19956964.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.02.01;Provisões para Garantias;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.02.04;Provisões contingências;19645954.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.02.05;Provisões operacionais;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.04.02.06;Provisões para passivos a descoberto em controladas;311010.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0;S;Energia;Estatal
