cnpj;data_referencia;empresa;codigo_cvm;escala;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.07.01;Passivos sobre Ativos Não Correntes a Venda;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08;Patrimônio Líquido Consolidado;101238428.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.01;Capital Social Realizado;75100000.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.01.01;Capital Social;67000000.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.01.02;Instrumento Elegível a Capital Principal;8100000.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.02;Reservas de Capital;3754270.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.02.01;Ágio na Emissão de Ações;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.02.02;Reserva Especial de Ágio na Incorporação;5604313.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.02.03;Alienação de Bônus de Subscrição;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.02.04;Opções Outorgadas;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.02.05;Ações em Tesouraria;-1850043.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.03;Reservas de Reavaliação;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04;Reservas de Lucros;35280691.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04.01;Reserva Legal;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04.02;Reserva Estatutária;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04.03;Reserva para Contingências;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04.04;Reserva de Lucros a Realizar;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04.05;Reserva de Retenção de Lucros;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04.07;Reserva de Incentivos Fiscais;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04.08;Dividendo Adicional Proposto;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.04.09;Ações em Tesouraria;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.05;Lucros/Prejuízos Acumulados;-2817724.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.06;Ajustes de Avaliação Patrimonial;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.07;Ajustes Acumulados de Conversão;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.08;Outros Resultados Abrangentes;-13960404.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;2.08.09;Participação dos Acionistas Não Controladores;3881595.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2;Passivo Total;14183834.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.01;Passivos Financeiros para Negociação;10973197.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.02;Outros Passivos Financeiros ao Valor Justo no Resultado;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.03;Passivos Financeiros ao Custo Amortizado;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.04;Provisões;542304.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.05;Passivos Fiscais;86271.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.06;Outros Passivos;1113878.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.07;Passivos sobre Ativos Não Correntes a Venda e Descontinuados;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.07.01;Passivos sobre Ativos Não Correntes a Venda;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08;Patrimônio Líquido Consolidado;1468184.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.01;Capital Social Realizado;900000.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.02;Reservas de Capital;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.02.01;Ágio na Emissão de Ações;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.02.02;Reserva Especial de Ágio na Incorporação;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.02.03;Alienação de Bônus de Subscrição;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.02.04;Opções Outorgadas;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.02.05;Ações em Tesouraria;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.03;Reservas de Reavaliação;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04;Reservas de Lucros;602818.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.01;Reserva Legal;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.02;Reserva Estatutária;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.03;Reserva para Contingências;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.04;Reserva de Lucros a Realizar;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.05;Reserva de Retenção de Lucros;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.07;Reserva de Incentivos Fiscais;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.08;Dividendo Adicional Proposto;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.09;Ações em Tesouraria;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.04.10;Outras Reservas;0.0;N;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.05;Lucros/Prejuízos Acumulados;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.06;Ajustes de Avaliação Patrimonial;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.07;Ajustes Acumulados de Conversão;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.08;Outros Resultados Abrangentes;-174292.0;S;Financeiro;Estatal
00.000.208/0001-00;2017-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2017-12-31;2.08.09;Participação dos Acionistas Não Controladores;139658.0;S;Financeiro;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2;Passivo Total;172975359.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01;Passivo Circulante;34186952.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.01;Obrigações Sociais e Trabalhistas;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.01.01;Obrigações Sociais;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.01.02;Obrigações Trabalhistas;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.02;Fornecedores;10443752.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.02.01;Fornecedores Nacionais;10351400.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.02.02;Fornecedores Estrangeiros;92352.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.03;Obrigações Fiscais;2671537.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.03.01;Obrigações Fiscais Federais;2671537.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.03.01.01;Imposto de Renda e Contribuição Social a Pagar;1173319.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.03.01.02;Imposto de renda e contribuição social;1498218.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.03.02;Obrigações Fiscais Estaduais;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.03.03;Obrigações Fiscais Municipais;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.04;Empréstimos e Financiamentos;6214897.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.04.01;Empréstimos e Financiamentos;5886141.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.04.01.01;Em Moeda Nacional;5229604.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.04.01.02;Em Moeda Estrangeira;656537.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.04.02;Debêntures;183432.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.04.03;Financiamento por Arrendamento Financeiro;145324.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05;Outras Obrigações;5707709.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.01;Passivos com Partes Relacionadas;12048.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.01.01;Débitos com Coligadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.01.03;Débitos com Controladores;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;12048.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02;Outros;5695661.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;18339.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.04;Empréstimo compulsório;42260.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.05;Adiantamento de clientes;654853.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.06;Conta de consumo de combustível;0.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.07;Obrigações de ressarcimento;1392542.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.08;Previdência complementar;193847.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.09;Encargos Setoriais;728180.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.10;Concessões a pagar UPB;0.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.11;Instrumentos financeiros derivativos;2466.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.12;Passivo financeiro - Concessões de Serviços Públicos;0.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.13;Créditos do Tesouro Nacional;0.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.14;Obrigações estimadas;1204222.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.05.02.15;Diversos;1458952.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06;Provisões;1518387.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.01.01;Provisões Fiscais;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.01.04;Provisões Cíveis;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.02;Outras Provisões;1518387.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.02.01;Provisões para Garantias;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.06.02.04;Provisões para contingências;1518387.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;7630670.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;7630670.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.07.01.01;Passivos associados a ativos mantidos para venda;7630670.0;N;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02;Passivo Não Circulante;96035875.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.01;Empréstimos e Financiamentos;40455493.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.01.01;Empréstimos e Financiamentos;39235650.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.01.01.01;Em Moeda Nacional;28479858.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.01.01.02;Em Moeda Estrangeira;10755792.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.01.02;Debêntures;287347.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.01.03;Financiamento por Arrendamento Financeiro;932496.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.02;Outras Obrigações;23317961.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.02.01;Passivos com Partes Relacionadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.02.01.01;Débitos com Coligadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.02.01.03;Débitos com Controladores;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.02.02;Outros;23317961.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;3639441.0;S;Energia;Estatal
00.001.180/0001-26;2017-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2017-12-31;2.02.02.02.03;Empréstimo compulsório;458874.0;N;Energia;Estatal
