cnpj;data_referencia;empresa;codigo_cvm;escala;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2;Passivo Total;1693794003.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.01;Passivos Financeiros Avaliados ao Valor Justo através do Resultado;3098315.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.02;Passivos Financeiros ao Custo Amortizado;1500172488.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.02.01;Depósitos;601984265.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.02.02;Captações no Mercado Aberto;503722822.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.02.03;Recursos Mercado Interfinanceiro;25945382.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.02.04;Outras Captações;368520019.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.02.04.01;Obrigações por emissão de títulos e valores mobiliários e outras obrigações;298176293.0;N;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.02.04.02;Outros passivos financeiros;70343726.0;N;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.03;Provisões;16894620.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.03.01;Provisões trabalhistas, fiscais e cíveis;14519222.0;N;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.03.02;Provisões para perdas esperadas com garantias prestadas e compromissos de empréstimos;2375398.0;N;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.04;Passivos Fiscais;6417506.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.05;Outros Passivos;39349790.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.06;Passivos sobre Ativos Não Correntes a Venda e Descontinuados;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.06.01;Passivos sobre Ativos Não Correntes a Venda;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.06.02;Passivos sobre Ativos de Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.07;Patrimônio Líquido Consolidado;127861284.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.07.01;Patrimônio Líquido Atribuído ao Controlador;125099772.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.07.01.01;Capital Social Realizado;98100023.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.07.01.02;Reservas de Capital;6344966.0;S;Financeiro;Estatal
00.000.000/0001-91;2020-12-31;BCO BRASIL S.A.;1023;MIL;2020-12-31;2.07.01.02.01;Ágio na Emissão de Ações;0.0;S;Financeiro;Estatal
