cnpj;data_referencia;empresa;codigo_cvm;escala;data_inicio_exercicio;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.000/0001-91;2016-12-31;BCO BRASIL S.A.;1023;MIL;2016-01-01;2016-12-31;3.99.02.01;ON;2.52;N;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.01;Receitas da Intermediação Financeira;2929559.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.01.01;Receitas de Juros e Similares;2860933.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.01.02;Outros Ganhos/Perdas Líquidas com Empréstimos e Adiantamentos e Clientes;84831.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.01.03;Resultado com Operações de Câmbio;662.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.01.04;Ganho/Perda Liquidos com Ativos Mantidos para Venda;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.01.05;Outros ganhos e perdas com ativos financeiros;-16867.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.02;Despesas da Intermediação Financeira;-1596364.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.02.01;Despesa com Juros Similares;-1088097.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.02.02;Perdas por Redução ao Valor Recuperável de Empréstimos e Adiantamentos a Clientes;-508267.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.03;Resultado Bruto Intermediação Financeira;1333195.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04;Outras Despesas/Receitas Operacionais;-1137342.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.01;Receitas de Prestação de Serviços;325236.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.02;Despesas de Pessoal;-916923.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.03;Outras Despesas Administrativas;-447366.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.03.01;Despesas de Depreciação e Amortização;-43025.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.03.02;Outras Despesas Administrativas;-404341.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.04;Despesas Tributárias;-132003.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.05;Outras Receitas Operacionais;314374.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.06;Outras Despesas Operacionais;-280660.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.06.01;Ganhos/Perdas com Liquidação de Ativos;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.06.02;Outras Despesas Operacionais;-280660.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.04.07;Resultado da Equivalência Patrimonial;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.05;Resultado Antes dos Tributos sobre o Lucro;195853.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;-25410.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.06.01;Corrente;-70369.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.06.02;Diferido;44959.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.07;Resultado Líquido das Operações Continuadas;170443.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.08.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.08.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.09;Lucro/Prejuízo Consolidado do Período;170443.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.09.01;Atribuído a Sócios da Empresa Controladora;140585.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.09.02;Atribuído a Sócios Não Controladores;29858.0;S;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.99;Lucro por Ação - (R$ / Ação);0.0;N;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.99.01.01;ON;3.79;N;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.99.01.02;PN;4.17;N;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.99.02.01;ON;0.0;N;Financeiro;Estatal
00.000.208/0001-00;2016-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2016-01-01;2016-12-31;3.99.02.02;PN;0.0;N;Financeiro;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.01;Receita de Venda de Bens e/ou Serviços;60748853.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-16210934.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.02.01;Energia comprada para revenda;-11264044.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.02.02;Encargos sobre uso da rede elétrica;-1805434.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.02.03;Combustível para produção de energia elétrica;-759826.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.02.04;Construção;-2381630.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.03;Resultado Bruto;44537919.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04;Despesas/Receitas Operacionais;-26584513.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.01;Despesas com Vendas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02;Despesas Gerais e Administrativas;-29698560.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02.01;Pessoal, Material, Serviço;-10363211.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02.02;Resultado a compensar Itaipu;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02.06;Remuneração e Ressarcimento;-362702.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02.08;Depreciação e amortizaçao-Imobilizado e Intangível;-1843785.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02.09;Provisões operacionais;-14723995.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02.10;Doações e contribuições;-219417.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02.11;Plano de readequação do quadro de pessoal;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02.12;Achados Investigação;-211123.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.02.13;Outros;-1974327.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.04;Outras Receitas Operacionais;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.05;Outras Despesas Operacionais;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.04.06;Resultado de Equivalência Patrimonial;3114047.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;17953406.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06;Resultado Financeiro;-5929311.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01;Receitas Financeiras;11223390.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01.01;Receitas de juros, comissões e taxas;1154010.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01.02;Receitas de aplicações financeiras;1086578.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01.03;Acréscimo moratório sobre energia elétrica;320836.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01.04;Atualizações monetárias ativas;2549308.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01.05;Variações cambiais ativas;4985602.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01.06;Remuneração das Indenizações - Lei 12.783/13;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01.07;Atualização de Ativo regulatório;231107.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01.08;Ganhos com Derivativos;218714.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.01.09;Outras receitas financeiras;677235.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.02;Despesas Financeiras;-17152701.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.02.01;Encargos de dívidas;-6375836.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.02.02;Encargos de arrendamento mercantil;-303381.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.02.03;Encargos sobre recursos de acionistas;-200857.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.02.04;Atualizações monetárias passivas;-4149223.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.02.05;Variações cambiais passivas;-4848040.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.02.06;Atualização de passivo regulatório;-174485.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.02.07;Perdas com derivativos;0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.06.02.08;Outras despesas financeiras;-1100879.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;12024095.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-8510819.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.08.01;Corrente;-619044.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.08.02;Diferido;-7891775.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.09;Resultado Líquido das Operações Continuadas;3513276.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.11;Lucro/Prejuízo Consolidado do Período;3513276.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;3425899.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.11.02;Atribuído a Sócios Não Controladores;87377.0;S;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N;Energia;Estatal
00.001.180/0001-26;2016-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2016-01-01;2016-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Energia;Estatal
