cnpj;data_referencia;empresa;codigo_cvm;escala;data_inicio_exercicio;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.02.02;Encargos sobre uso da rede elétrica;-2461443.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.02.03;Combustível para produção de energia elétrica;-2338395.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.02.04;Construção;-1395066.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.02.05;Pessoal, Material e Serviço;-3528181.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.02.06;Depreciação;-1639879.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.02.07;Amortização;-268669.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.02.08;Provisões operacionais;177482.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.02.09;Outros;-512830.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.03;Resultado Bruto;25655192.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-12604497.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;0.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-20541541.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.01;Pessoal, Material, Serviço;-3998259.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.02;Resultado a compensar Itaipu;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.06;Remuneração e Ressarcimento;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.07;Depreciação;-147561.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.08;Amortização;-25350.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.09;Provisões operacionais;-15070521.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.10;Doações e contribuições;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.11;Plano de readequação do quadro de pessoal;-164696.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.12;Achados Investigação;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.02.13;Outros;-1135154.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;6069498.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;0.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;1867546.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;13050695.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06;Resultado Financeiro;-2056339.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01;Receitas Financeiras;6438719.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.01;Receitas de juros, comissões e taxas;692767.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.02;Receitas de aplicações financeiras;637001.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.03;Acréscimo moratório sobre energia elétrica;325943.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.04;Atualizações monetárias ativas;1690933.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.05;Variações cambiais ativas;1729815.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.06;Ajuste a valor justo;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.07;Atualização de Ativo regulatório;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.08;Ganhos com Derivativos;879553.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.09;Outras receitas financeiras;482707.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.01.10;Receita De Juros Sobre Dividendos;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.02;Despesas Financeiras;-8495058.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.02.01;Encargos de dívidas;-2740371.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.02.02;Encargos de arrendamento mercantil;-449295.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.02.03;Encargos sobre recursos de acionistas;-3826.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.02.04;Atualizações monetárias passivas;-1852581.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.02.05;Variações cambiais passivas;-2133384.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.02.06;Ajuste a valor justo;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.02.07;Perdas com derivativos;-153727.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.06.02.08;Outras despesas financeiras;-1161874.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;10994356.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-5280723.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.08.01;Corrente;-1457752.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.08.02;Diferido;-3822971.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.09;Resultado Líquido das Operações Continuadas;5713633.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;5713633.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;5646141.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;67492.0;S;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.99.01.01;ON;3.5356;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.99.01.02;PNA;3.88647;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.99.01.03;PNB;3.88647;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.99.02.01;ON;3.47545;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.99.02.02;PNA;3.82313;N;Energia;Estatal
00.001.180/0001-26;2021-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2021-01-01;2021-12-31;3.99.02.03;PNB;3.82313;N;Energia;Estatal
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;26475504.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-20777842.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.03;Resultado Bruto;5697662.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-1071078.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;0.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-887410.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;299106.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;-482774.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;4626584.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.06;Resultado Financeiro;-1097546.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.06.01;Receitas Financeiras;1430243.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.06.02;Despesas Financeiras;-2527789.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;3529038.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-762698.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.08.01;Corrente;-615654.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.08.02;Diferido;-147044.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.09;Resultado Líquido das Operações Continuadas;2766340.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.10;Resultado Líquido de Operações Descontinuadas;48467.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;48467.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.10.01.01;Resultado de operações continuadas;48467.0;N;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;2814807.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;2591500.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;223307.0;S;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.99.01.01;ON;1.39;N;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.99.01.02;PN;1.39;N;Energia;Privado
00.864.214/0001-06;2021-12-31;ENERGISA S.A.;15253;MIL;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Energia;Privado
01.083.200/0001-18;2021-12-31;NEOENERGIA S.A.;15539;MIL;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;43165000.0;S;Energia;Privado
01.083.200/0001-18;2021-12-31;NEOENERGIA S.A.;15539;MIL;2021-01-01;2021-12-31;3.01.01;Receita bruta;59378000.0;N;Energia;Privado
01.083.200/0001-18;2021-12-31;NEOENERGIA S.A.;15539;MIL;2021-01-01;2021-12-31;3.01.02;(-) Deduções da receita bruta;-16213000.0;N;Energia;Privado
01.083.200/0001-18;2021-12-31;NEOENERGIA S.A.;15539;MIL;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-32261000.0;S;Energia;Privado
