cnpj;data_referencia;empresa;codigo_cvm;escala;data_inicio_exercicio;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.04.02.11;Plano de readequação do quadro de pessoal;-219299.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.04.02.12;Perdas -Lei 12.783/2013;0.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.04.02.13;Outros;-1675350.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.04.04;Outras Receitas Operacionais;0.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.04.05;Outras Despesas Operacionais;0.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.04.06;Resultado de Equivalência Patrimonial;-1216840.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-1956609.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06;Resultado Financeiro;694625.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.01;Receitas Financeiras;5205754.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.01.01;Receitas de juros, comissões e taxas;1071107.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.01.02;Receitas de aplicações financeiras;1020654.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.01.03;Acréscimo moratório sobre energia elétrica;323300.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.01.04;Atualizações monetárias;346141.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.01.05;Variações cambiais;295553.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.01.06;Remuneração das Indenizações - Lei 12.783/13;1018952.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.01.07;Ganhos com Derivativos;382614.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.01.08;Outras receitas financeiras;747433.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.02;Despesas Financeiras;-4511129.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.02.01;Encargos de dívidas;-3365085.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.02.02;Encargos de arrendamento mercantil;-279716.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.02.03;Encargos sobre recursos de acionistas;-87047.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.02.04;Variações cambiais;0.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.06.02.05;Outras despesas financeiras;-779281.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-1261984.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-1700518.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.08.01;Corrente;-82483.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.08.02;Diferido;-1618035.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.09;Resultado Líquido das Operações Continuadas;-2962502.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-2962502.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-3031055.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.11.02;Atribuído a Sócios Não Controladores;68553.0;S;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.99.01.01;ON;-2.24085;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.99.01.02;PNA;-2.24085;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.99.01.03;PNB;-2.24085;N;Energia;Estatal
00.001.180/0001-26;2014-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2014-01-01;2014-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Energia;Estatal
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.01;Receita de Venda de Bens e/ou Serviços;8279559.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-6362837.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.03;Resultado Bruto;1916722.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.04;Despesas/Receitas Operacionais;-953326.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.04.01;Despesas com Vendas;-195095.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.04.02;Despesas Gerais e Administrativas;-738021.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.04.04;Outras Receitas Operacionais;55063.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.04.05;Outras Despesas Operacionais;-71650.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.04.06;Resultado de Equivalência Patrimonial;-3623.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;963396.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.06;Resultado Financeiro;-635926.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.06.01;Receitas Financeiras;492476.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.06.02;Despesas Financeiras;-1128402.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;327470.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-21861.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.08.01;Corrente;-291739.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.08.02;Diferido;269878.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.09;Resultado Líquido das Operações Continuadas;305609.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.10;Resultado Líquido de Operações Descontinuadas;-889.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.11;Lucro/Prejuízo Consolidado do Período;304720.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;280478.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.11.02;Atribuído a Sócios Não Controladores;24242.0;S;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.99.01.01;ON;0.0;N;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.99.01.02;PN;0.0;N;Energia;Privado
00.864.214/0001-06;2014-12-31;ENERGISA S.A.;15253;MIL;2014-01-01;2014-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.01;Receita de Venda de Bens e/ou Serviços;12308947.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.01.01;Receita bruta;16606018.0;N;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.01.02;(-) Deduções da receita bruta;-4297071.0;N;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-9260040.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.03;Resultado Bruto;3048907.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04;Despesas/Receitas Operacionais;-1384189.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04.01;Despesas com Vendas;-684366.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04.02;Despesas Gerais e Administrativas;-641398.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04.04;Outras Receitas Operacionais;0.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04.05;Outras Despesas Operacionais;0.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04.05.01;Provisão para desvalorização de investimento;0.0;N;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04.05.02;Amortização de ágio;0.0;N;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04.05.03;Outras despesas;0.0;N;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.04.06;Resultado de Equivalência Patrimonial;-58425.0;S;Energia;Privado
01.083.200/0001-18;2014-12-31;NEOENERGIA S.A.;15539;MIL;2014-01-01;2014-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1664718.0;S;Energia;Privado
