cnpj;data_referencia;empresa;codigo_cvm;escala;data_inicio_exercicio;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.000/0001-91;2022-12-31;BCO BRASIL S.A.;1023;MIL;2022-01-01;2022-12-31;3.11.01;Atribuído aos Sócios da Empresa Controladora;27630407.0;S;Financeiro;Estatal
00.000.000/0001-91;2022-12-31;BCO BRASIL S.A.;1023;MIL;2022-01-01;2022-12-31;3.11.02;Atribuído aos Sócios não Controladores;2218928.0;S;Financeiro;Estatal
00.000.000/0001-91;2022-12-31;BCO BRASIL S.A.;1023;MIL;2022-01-01;2022-12-31;3.99;Lucro por Ação (R$/Ação);0.0;N;Financeiro;Estatal
00.000.000/0001-91;2022-12-31;BCO BRASIL S.A.;1023;MIL;2022-01-01;2022-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Financeiro;Estatal
00.000.000/0001-91;2022-12-31;BCO BRASIL S.A.;1023;MIL;2022-01-01;2022-12-31;3.99.01.01;ON;9.68;N;Financeiro;Estatal
00.000.000/0001-91;2022-12-31;BCO BRASIL S.A.;1023;MIL;2022-01-01;2022-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Financeiro;Estatal
00.000.000/0001-91;2022-12-31;BCO BRASIL S.A.;1023;MIL;2022-01-01;2022-12-31;3.99.02.01;ON;9.68;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.01;Receitas de Intermediação Financeira;6126999.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.01.01;Receita de juros e similares;5631532.0;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.01.02;Receita de tarifas, comissões  e prestação de serviços;482688.0;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.01.03;Resultado de ativos financeiros mensurados ao VJR;6601.0;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.01.04;Resultado de operações de câmbio;6178.0;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.02;Despesas de Intermediação Financeira;-4266731.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.02.01;Despesas com juros e similares;-3234819.0;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.02.02;Despesas de tarifas e comissões;-91608.0;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.02.03;Provisão para perdas de crédito esperadas;-940304.0;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.03;Resultado Bruto de Intermediação Financeira;1860268.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.04;Outras Despesas e Receitas Operacionais;-1966006.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.04.01;Despesa de Provisão para Perda Esperada para Risco de Crédito;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.04.02;Receitas de Prestação de Serviços;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.04.03;Despesas com Pessoal;-1203084.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.04.04;Outras Despesas de Administrativas;-531499.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.04.05;Despesas Tributárias;-197996.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.04.06;Outras Receitas Operacionais;122739.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.04.07;Outras Despesas Operacionais;-156166.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.04.08;Resultado da Equivalência Patrimonial;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.05;Resultado antes dos Tributos sobre o Lucro;-105738.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;223322.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.06.01;Corrente;-58350.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.06.02;Diferido;281672.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.07;Lucro ou Prejuízo das Operações Continuadas;117584.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.08;Resultado Líquido das Operações Descontinuadas;-26682.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.09;Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias;90902.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.10;Participações nos Lucros e Contribuições Estatutárias;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.11;Lucro ou Prejuízo Líquido Consolidado do Período;90902.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.11.01;Atribuído aos Sócios da Empresa Controladora;35318.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.11.02;Atribuído aos Sócios não Controladores;55584.0;S;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.99;Lucro por Ação (R$/Ação);0.0;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Financeiro;Estatal
00.000.208/0001-00;2022-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2022-12-01;2022-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Financeiro;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.01;Receita de Venda de Bens e/ou Serviços;34074233.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-15857610.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02.01;Energia comprada para revenda;-3117655.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02.02;Encargos sobre uso da rede elétrica;-2746132.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02.03;Combustível para produção de energia elétrica;-2085996.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02.04;Construção;-1678631.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02.05;Pessoal, Material e Serviço;-3589651.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02.06;Depreciação;-1427843.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02.07;Amortização;-1052849.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02.08;Provisões operacionais;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.02.09;Outros;-158853.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.03;Resultado Bruto;18216623.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04;Despesas/Receitas Operacionais;-10495818.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.01;Despesas com Vendas;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02;Despesas Gerais e Administrativas;-13417697.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.01;Pessoal, Material, Serviço;-3378346.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.02;Resultado a compensar Itaipu;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.06;Remuneração e Ressarcimento;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.07;Depreciação;-174359.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.08;Amortização;-35217.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.09;Provisões operacionais;-6928425.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.10;Doações e contribuições;-206438.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.11;Plano de demissão voluntária;-1260370.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.12;Achados Investigação;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.02.13;Outros;-1434542.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.04;Outras Receitas Operacionais;552102.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.05;Outras Despesas Operacionais;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.04.06;Resultado de Equivalência Patrimonial;2369777.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;7720805.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06;Resultado Financeiro;-4373595.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01;Receitas Financeiras;6079243.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.01;Receitas de juros, comissões e taxas;997434.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.02;Receitas de aplicações financeiras;2211854.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.03;Acréscimo moratório sobre energia elétrica;252637.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.04;Atualizações monetárias ativas;1279827.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.05;Variações cambiais ativas;1371657.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.06;Ajuste a valor justo;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.07;Atualização de Ativo regulatório;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.08;Ganhos com Derivativos;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.09;Outras receitas financeiras;566848.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.10;Receita De Juros Sobre Dividendos;10950.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.01.11;Tributos sobre receitas financeiras;-611964.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02;Despesas Financeiras;-10452838.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.01;Encargos de dívidas;-4049260.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.02;Encargos de arrendamento mercantil;-546610.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.03;Encargos sobre recursos de acionistas;-109160.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.04;Atualizações monetárias passivas;-2377449.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.05;Variações cambiais passivas;-924805.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.06;Ajuste a valor justo;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.07;Perdas com derivativos;-356494.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.08;Outras despesas financeiras;-804999.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.10;Encargos de obrigações com CDE;-1097038.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.06.02.11;Encargos de revitalização de bacias hidrográficas;-187023.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;3347210.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-695613.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.08.01;Corrente;-1630034.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.08.02;Diferido;934421.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.09;Resultado Líquido das Operações Continuadas;2651597.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.10;Resultado Líquido de Operações Descontinuadas;986785.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;986785.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.11;Lucro/Prejuízo Consolidado do Período;3638382.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;3635377.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.11.02;Atribuído a Sócios Não Controladores;3005.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-12-31;3.99.01.01;ON;1.82599;N;Energia;Estatal
