cnpj;data_referencia;empresa;codigo_cvm;escala;data_inicio_exercicio;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.02;Despesas de Pessoal;-779674.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.03;Outras Despesas Administrativas;-426960.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.03.01;Despesas de Depreciação e Amortização;-30545.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.03.02;Outras Despesas Administrativas;-396415.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.04;Despesas Tributárias;-120572.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.05;Outras Receitas Operacionais;176713.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.06;Outras Despesas Operacionais;-266193.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.06.01;Ganhos/Perdas com Liquidação de Ativos;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.06.02;Outras Despesas Operacionais;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.04.07;Resultado da Equivalência Patrimonial;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.05;Resultado Antes dos Tributos sobre o Lucro;148029.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.06;Imposto de Renda e Contribuição Social sobre o Lucro;2998.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.06.01;Corrente;-88028.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.06.02;Diferido;91026.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.07;Resultado Líquido das Operações Continuadas;151027.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.08;Resultado Líquido das Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.08.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.08.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.09;Lucro/Prejuízo Consolidado do Período;151027.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.09.01;Atribuído a Sócios da Empresa Controladora;133442.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.09.02;Atribuído a Sócios Não Controladores;17585.0;S;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.99;Lucro por Ação - (R$ / Ação);0.0;N;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.99.02.01;ON;3.6756;N;Financeiro;Estatal
00.000.208/0001-00;2015-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2015-01-01;2015-12-31;3.99.02.02;PN;3.6756;N;Financeiro;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.01;Receita de Venda de Bens e/ou Serviços;32588838.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-16991559.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.02.01;Energia comprada para revenda;-10766227.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.02.02;Encargos sobre uso da rede elétrica;-1737959.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.02.03;Combustível para produção de energia elétrica;-1249836.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.02.04;Construção;-3237537.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.03;Resultado Bruto;15597279.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04;Despesas/Receitas Operacionais;-28141800.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.01;Despesas com Vendas;0.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02;Despesas Gerais e Administrativas;-28673246.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02.01;Pessoal, Material, Serviço;-9495417.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02.02;Resultado a compensar Itaipu;0.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02.06;Remuneração e Ressarcimento;-348874.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02.08;Depreciação e amortizaçao-Imobilizado e Intangível;-1842600.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02.09;Provisões operacionais;-14639285.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02.10;Doações e contribuições;-215116.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02.11;Plano de readequação do quadro de pessoal;0.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02.12;Perdas -Lei 12.783/2013;0.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.02.13;Outros;-2131954.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.04;Outras Receitas Operacionais;0.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.05;Outras Despesas Operacionais;0.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.04.06;Resultado de Equivalência Patrimonial;531446.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-12544521.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06;Resultado Financeiro;-1699025.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01;Receitas Financeiras;17952241.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01.01;Receitas de juros, comissões e taxas;1128406.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01.02;Receitas de aplicações financeiras;1122643.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01.03;Acréscimo moratório sobre energia elétrica;709404.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01.04;Atualizações monetárias ativas;3765236.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01.05;Variações cambiais ativas;10251948.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01.06;Remuneração das Indenizações - Lei 12.783/13;115407.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01.07;Atualização de Ativo regulatório;229608.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01.08;Ganhos com Derivativos;0.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.01.09;Outras receitas financeiras;629589.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.02;Despesas Financeiras;-19651266.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.02.01;Encargos de dívidas;-6340459.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.02.02;Encargos de arrendamento mercantil;-273391.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.02.03;Encargos sobre recursos de acionistas;-40511.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.02.04;Atualizações monetárias passivas;-1362380.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.02.05;Variações cambiais passivas;-10219318.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.02.06;Atualização de passivo regulatório;-130502.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.02.07;Perdas com derivativos;-221666.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.06.02.08;Outras despesas financeiras;-1063039.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-14243546.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-710112.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.08.01;Corrente;-546812.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.08.02;Diferido;-163300.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.09;Resultado Líquido das Operações Continuadas;-14953658.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-14953658.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-14441607.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.11.02;Atribuído a Sócios Não Controladores;-512051.0;S;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.99.01.01;ON;-10.67665;N;Energia;Estatal
00.001.180/0001-26;2015-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2015-01-01;2015-12-31;3.99.01.02;PNA;-10.67665;N;Energia;Estatal
