cnpj;data_referencia;empresa;codigo_cvm;escala;data_inicio_exercicio;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-01-01;2023-12-31;3.11.02;Atribuído aos Sócios não Controladores;3304626.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-01-01;2023-12-31;3.99;Lucro por Ação (R$/Ação);20.9;N;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-01-01;2023-12-31;3.99.01;Lucro Básico por Ação;10.5;N;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-01-01;2023-12-31;3.99.01.01;ON;10.5;N;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-01-01;2023-12-31;3.99.02;Lucro Diluído por Ação;10.5;N;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-01-01;2023-12-31;3.99.02.01;ON;10.5;N;Financeiro;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.01;Receita de Venda de Bens e/ou Serviços;37158908.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-18673499.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02.01;Energia comprada para revenda;-3028226.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02.02;Encargos sobre uso da rede elétrica;-3482126.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02.03;Combustível para produção de energia elétrica;-2042867.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02.04;Construção;-3291132.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02.05;Pessoal, Material e Serviço;-3356356.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02.06;Depreciação;-1776909.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02.07;Amortização;-1610698.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02.08;Provisões operacionais;0.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.02.09;Outros;-85185.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.03;Resultado Bruto;18485409.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04;Despesas/Receitas Operacionais;-4754911.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.01;Despesas com Vendas;0.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02;Despesas Gerais e Administrativas;-7947919.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.01;Pessoal, Material, Serviço;-3496049.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.02;Resultado a compensar Itaipu;0.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.06;Remuneração e Ressarcimento;0.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.07;Depreciação;-204932.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.08;Amortização;-28803.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.09;Provisões operacionais;-2195790.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.10;Doações e contribuições;-111101.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.11;Plano de demissão voluntária;-544609.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.12;Achados Investigação;0.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.02.13;Outros;-1366635.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.04;Outras Receitas Operacionais;1130918.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.05;Outras Despesas Operacionais;0.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.04.06;Resultado de Equivalência Patrimonial;2062090.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;13730498.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.06;Resultado Financeiro;-12002121.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.06.01;Receitas Financeiras;4307642.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.06.02;Despesas Financeiras;-16309763.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1728377.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;2998498.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.08.01;Corrente;-512503.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.08.02;Diferido;3511001.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.09;Resultado Líquido das Operações Continuadas;4726875.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.10;Resultado Líquido de Operações Descontinuadas;-332014.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;-332014.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.11;Lucro/Prejuízo Consolidado do Período;4394861.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;4549774.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.11.02;Atribuído a Sócios Não Controladores;-154913.0;S;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.99.01.01;ON;1.97917;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.99.01.02;PNA;2.17648;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.99.01.03;PNB;2.17648;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.99.02.01;ON;1.95502;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.99.02.02;PNA;2.15051;N;Energia;Estatal
00.001.180/0001-26;2023-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2023-01-01;2023-12-31;3.99.02.03;PNB;2.15051;N;Energia;Estatal
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.01;Receita de Venda de Bens e/ou Serviços;28531858.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-20750869.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.03;Resultado Bruto;7780989.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.04;Despesas/Receitas Operacionais;-1733673.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.04.01;Despesas com Vendas;0.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.04.02;Despesas Gerais e Administrativas;-1546368.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.04.04;Outras Receitas Operacionais;43991.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.04.05;Outras Despesas Operacionais;-231296.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;6047316.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.06;Resultado Financeiro;-2477478.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.06.01;Receitas Financeiras;1687304.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.06.02;Despesas Financeiras;-4164782.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;3569838.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-986304.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.08.01;Corrente;-751637.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.08.02;Diferido;-234667.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.09;Resultado Líquido das Operações Continuadas;2583534.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.10.01.01;Resultado de operações continuadas;0.0;N;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.11;Lucro/Prejuízo Consolidado do Período;2583534.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1894219.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.11.02;Atribuído a Sócios Não Controladores;689315.0;S;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.99.01;Lucro Básico por Ação;0.0;N;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.99.01.01;ON;0.93;N;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.99.01.02;PN;0.93;N;Energia;Privado
00.864.214/0001-06;2023-12-31;ENERGISA S.A.;15253;MIL;2023-01-01;2023-12-31;3.99.02;Lucro Diluído por Ação;0.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.01;Receita de Venda de Bens e/ou Serviços;44343000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.01.01;Receita bruta;62394000.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.01.02;(-) Deduções da receita bruta;-18051000.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-32621000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.03;Resultado Bruto;11722000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04;Despesas/Receitas Operacionais;-1923000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.01;Despesas com Vendas;-344000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.02;Despesas Gerais e Administrativas;-2193000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;-632000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.04;Outras Receitas Operacionais;0.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.05;Outras Despesas Operacionais;1247000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.05.01;Provisão para desvalorização de investimento;0.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.05.02;Amortização de mais-valia;0.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.05.03;Resultado de Equivalência Patrimonial;0.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.05.04;Ajuste a valor justo/valor recuperável - Impairment;1247000.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.04.06;Resultado de Equivalência Patrimonial;-1000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;9799000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.06;Resultado Financeiro;-4843000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.06.01;Receitas Financeiras;1000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.06.01.01;Receitas Financeiras;1262000.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.06.01.02;Outros resultados financeiros, líquidos;-1261000.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.06.02;Despesas Financeiras;-4844000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.06.02.01;Despesas Financeiras;-4844000.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.06.02.02;Outros resultados financeiros, líquidos;0.0;N;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;4956000.0;S;Energia;Privado
01.083.200/0001-18;2023-12-31;NEOENERGIA S.A.;15539;MIL;2023-01-01;2023-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-429000.0;S;Energia;Privado
