cnpj;data_referencia;empresa;codigo_cvm;escala;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;12193654.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.02.01.01;Títulos para Negociação;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.02.01.03;Títulos e valores mobiliários;12193654.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.03;Contas a Receber;4794924.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.03.01;Clientes;4794924.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.03.02;Outras Contas a Receber;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.04;Estoques;429310.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.04.01;Almoxarifado;429310.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.04.02;Estoque de combustível nuclear;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.05;Ativos Biológicos;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.06;Tributos a Recuperar;1135913.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.06.01;Tributos Correntes a Recuperar;1135913.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.07;Despesas Antecipadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08;Outros Ativos Circulantes;17231799.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03;Outros;17231799.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.01;Financiamentos e Empréstimos;692839.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.02;Ativo Contratual Transmissão;9349126.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.03;Remuneração de Participações Societárias;707875.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.04;Direito de Ressarcimento;827490.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.05;Impostos e Contribuições Sociais;1749225.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.06;Ativo financeiro - Concessões e Itaipu;389438.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.07;Instrumentos Financeiros Derivativos;501355.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.08;Risco Hidrológico;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.09;Ativos Mantidos para Venda;688359.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.01.08.03.10;Diversos;2326092.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02;Ativo Não Circulante;220594335.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01;Ativo Realizável a Longo Prazo;71888527.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;417648.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;417648.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.03.01;Títulos e Valores Mobiliários;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.04;Contas a Receber;703055.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.04.01;Clientes;703055.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.04.02;Outras Contas a Receber;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.05;Estoques;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.05.01;Almoxarifado;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.05.02;Estoque de Combustível Nuclear;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.06;Ativos Biológicos;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.07;Tributos Diferidos;3980358.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.07.01;Tributos a Recuperar;439196.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.07.02;Imposto de renda e contribuição social correntes;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.07.03;Imposto de renda e contribuição social diferidos;3541162.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.08;Despesas Antecipadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.09.01;Créditos com Coligadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.09.03;Créditos com Controladores;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.09.04;Créditos com Outras Partes Relacionadas;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10;Outros Ativos Não Circulantes;66787466.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.03;Ativo financeiro - Concessões e Itaipu;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.04;Financiamentos e Empréstimos;328806.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.05;Cauções e Depósitos Vinculados;8558013.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.06;Fundo de Descomissionamento;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.07;Adiantamentos para Futuro Aumento de Capital;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.08;Instrumentos Financeiros Derivativos;485507.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.09;Direito de Ressarcimento;2124907.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.10;Ativo Contratual Transmissão;51703084.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.11;Risco Hidrológico;0.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.12;Outros;1063250.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.13;Valores a Receber - ENBPAR;1223316.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.01.10.14;Caixa Restrito;1300583.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.02;Investimentos;33985522.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.02.01;Participações Societárias;33985522.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.02.01.01;Participações em Coligadas;13862743.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;18361521.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.02.01.05;Outros Investimentos;1761258.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.02.02;Propriedades para Investimento;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.03;Imobilizado;34739705.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.03.01;Imobilizado em Operação;31068314.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.03.02;Direito de Uso em Arrendamento;955149.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.03.03;Imobilizado em Andamento;2716242.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.04;Intangível;79980581.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.04.01;Intangíveis;79980581.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.04.01.01;Contrato de Concessão;0.0;S;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.04.01.02;Outros;79980581.0;N;Energia;Estatal
00.001.180/0001-26;2022-12-31;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-12-31;1.02.04.02;Goodwill;0.0;S;Energia;Estatal
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1;Ativo Total;59670668.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01;Ativo Circulante;14724256.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.01;Caixa e Equivalentes de Caixa;916207.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.02;Aplicações Financeiras;4835505.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;4835505.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.02.01.01;Títulos para Negociação;0.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.02.01.03;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;4835505.0;N;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.02.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.03;Contas a Receber;3963073.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.03.01;Clientes;3952081.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.03.01.01;Clientes, consumidores, concessionárias e outros;3952081.0;N;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.03.02;Outras Contas a Receber;10992.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.03.02.01;Títulos de crédito a receber;10992.0;N;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.04;Estoques;145421.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.05;Ativos Biológicos;0.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.06;Tributos a Recuperar;2261522.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.06.01;Tributos Correntes a Recuperar;2261522.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.07;Despesas Antecipadas;0.0;S;Energia;Privado
00.864.214/0001-06;2022-12-31;ENERGISA S.A.;15253;MIL;2022-12-31;1.01.08;Outros Ativos Circulantes;2602528.0;S;Energia;Privado
