cnpj;data_referencia;empresa;codigo_cvm;escala;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1;Ativo Total;2153878452.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.01;Caixa e Equivalentes de Caixa;54999815.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.01.01;Caixa;17327745.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.01.02;Aplicações de Liquidez;37672070.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02;Ativos Financeiros;1937460342.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.01;Depósito Compulsório Banco Central;101805900.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.02;Ativos Financeiros Avaliados ao Valor Justo através do Resultado;14173304.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.02.01;Títulos e Valores Mobiliários;12199618.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.02.02;Derivativos;1973686.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.03;Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes;401442335.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.03.01;Títulos e Valores Mobiliários;401442335.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.04;Ativos Financeiros ao Custo Amortizado;1420038803.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.04.01;Aplicações em Depósitos Interfinanceiros;19425777.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.04.02;Aplicações no Mercado Aberto;385568653.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.04.03;Títulos e Valores Mobiliários;53098497.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.04.04;Operações de Crédito;911281198.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.04.05;Provisão para Perdas Esperadas Associadas ao Risco de Crédito;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.04.06;Operações de Arrendamento;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.04.07;Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.02.04.08;Outros Ativos Financeiros;50664678.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.03;Tributos;70722116.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.03.01;Imposto de Renda e Contribuição Social - Correntes;9630569.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.03.02;Imposto de Renda e Contribuição Social - Diferidos;61091547.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.03.03;Outros;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.04;Outros Ativos;43561197.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.04.01;Ativos Não Correntes a Venda;134755.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.04.02;Ativos de Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.04.03;Outros;43426442.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.05;Investimentos;22215047.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.05.01;Participações em Coligadas;22215047.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.05.02;Participações em Controladas em Conjunto;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.05.03;Propriedades para Investimento;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.05.04;Outros Investimentos;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.06;Imobilizado;14118006.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.06.01;Imobilizado de Uso;10299022.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.06.02;Direito de Uso de Arrendamento;3818984.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.06.03;Depreciação Acumulada;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.07;Intangível;10801929.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.07.01;Intangíveis;10801929.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.07.02;Goodwill;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2023-12-31;BCO BRASIL S.A.;1023;MIL;2023-12-31;1.07.03;Amortização Acumulada;0.0;S;Financeiro;Estatal
00.000.208/0001-00;2023-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2023-12-31;1;Ativo Total;49960107.0;S;Financeiro;Estatal
00.000.208/0001-00;2023-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2023-12-31;1.01;Caixa e Equivalentes de Caixa;201195.0;S;Financeiro;Estatal
00.000.208/0001-00;2023-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2023-12-31;1.01.01;Caixa;190398.0;S;Financeiro;Estatal
00.000.208/0001-00;2023-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2023-12-31;1.01.02;Aplicações de Liquidez;10797.0;S;Financeiro;Estatal
00.000.208/0001-00;2023-12-31;BRB BANCO DE BRASILIA S.A.;14206;MIL;2023-12-31;1.02;Ativos Financeiros;45547382.0;S;Financeiro;Estatal
