cnpj;data_referencia;empresa;codigo_cvm;escala;data_fim_exercicio;codigo_conta;descricao_conta;valor;conta_fixa;setor;tipo
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1;Ativo Total;1353075042.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.01;Caixa e Equivalentes de Caixa;47239964.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.01.01;Caixa e Depósitos Bancários;13471112.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.01.02;Depósitos Interfinanceiros;22121240.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.01.03;Aplicações em Operações Compromissadas;11647612.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.01.04;Aplicações em Moeda Estrangeira;0.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.02;Aplicações Financeiras;139125444.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.02.01;Aplicações Financeiras Avaliadas a Valor Justo;128668015.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.02.01.01;Títulos para Negociação;8453138.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.02.01.02;Títulos Disponíveis para Venda;120214877.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.02.02;Aplicações Financeiras Avaliadas ao Custo Amortizado;10457429.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.02.02.01;Títulos Mantidos até o Vencimento;10457429.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.03;Empréstimos e Recebíveis;1003806850.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.03.01;Empréstimos a Instituições Financeiras Líquidos de Provisão;12995622.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.03.02;Aplicações em Operações Compromissadas;336539148.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.03.03;Empréstimos a Clientes Líquidos de Provisão;585190941.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.03.04;Depósitos Compulsórios em Bancos Centrais;69081139.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.04;Tributos Diferidos;39480459.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.04.01;Imposto de Renda e Contribuição Social Diferidos;39480459.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.05;Outros Ativos;87809002.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.05.01;Ativos Não Correntes a Venda;94512.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.05.02;Ativos de Operações Descontinuadas;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.05.03;Outros;87714490.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.05.03.01;Ativos por Impostos Correntes;8389350.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.05.03.02;Outros Ativos;79325140.0;N;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.06;Investimentos;20532053.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.06.01;Participações em Coligadas;20532053.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.06.02;Outros;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.07;Imobilizado;7466150.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.07.01;Imobilizado de Uso;7466150.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.07.02;Imobilizado de Arrendamento;0.0;S;Financeiro;Estatal
00.000.000/0001-91;2017-12-31;BCO BRASIL S.A.;1023;MIL;2017-12-31;1.08;Intangível;7615120.0;S;Financeiro;Estatal
